1752273187.204295 49 -59 0 0 0
1752273187.204383 50 -72 0 0 0
1752273187.204449 51 -65 0 0 0
1752273187.204513 52 -27 0 0 0
1752273187.204576 53 0 0 0 0
1752273187.204639 54 18 0 0 0
1752273187.2047 55 10 0 0 0
1752273187.204771 56 -17 0 0 0
1752273187.2048361 57 -37 0 0 0
1752273187.204897 58 -35 0 0 0
1752273187.235492 59 -11 0 0 0
1752273187.235571 60 6 0 0 0
1752273187.2356339 61 11 0 0 0
1752273187.235698 62 -8 0 0 0
1752273187.2357602 63 -43 0 0 0
1752273187.235831 64 -51 0 0 0
1752273187.23589 65 -36 0 0 0
1752273187.23597 66 -21 0 0 0
1752273187.2360299 67 -24 0 0 0
1752273187.236089 68 -45 0 0 0
1752273187.239672 69 -65 0 0 0
1752273187.239737 70 -54 0 0 0
1752273187.2397969 71 -45 0 0 0
1752273187.239858 72 -62 0 0 0
1752273187.239918 73 -77 0 0 0
1752273187.239979 74 -75 0 0 0
1752273187.240038 75 -58 0 0 0
1752273187.240099 76 -38 0 0 0
1752273187.240169 77 -17 0 0 0
1752273187.240227 78 -19 0 0 0
1752273187.268285 79 -39 0 0 0
1752273187.2683468 80 -43 0 0 0
1752273187.268409 81 -42 0 0 0
1752273187.26847 82 -58 0 0 0
1752273187.268529 83 -81 0 0 0
1752273187.268589 84 -98 0 0 0
1752273187.268648 85 -102 0 0 0
1752273187.268708 86 -72 0 0 0
1752273187.268766 87 -50 0 0 0
1752273187.268825 88 -59 0 0 0
1752273187.272653 89 -76 0 0 0
1752273187.272724 90 -72 0 0 0
1752273187.272786 91 -69 0 0 0
1752273187.272846 92 -65 0 0 0
1752273187.272904 93 -50 0 0 0
1752273187.2729652 94 -58 0 0 0
1752273187.273024 95 -84 0 0 0
1752273187.273083 96 -93 0 0 0
1752273187.273141 97 -72 0 0 0
1752273187.273225 98 -54 0 0 0
1752273187.3065898 99 -53 0 0 0
1752273187.3066602 0 -70 0 0 0
1752273187.306721 1 -75 0 0 0
1752273187.306785 2 -71 0 0 0
1752273187.306844 3 -56 0 0 0
1752273187.306915 4 -53 0 0 0
1752273187.306984 5 -65 0 0 0
1752273187.307053 6 -56 0 0 0
1752273187.307112 7 -46 0 0 0
1752273187.307171 8 -41 0 0 0
1752273187.310914 9 -34 0 0 0
1752273187.3109791 10 -34 0 0 0
1752273187.31104 11 -33 0 0 0
1752273187.3110988 12 -27 0 0 0
1752273187.3111591 13 -26 0 0 0
1752273187.311237 14 -28 0 0 0
1752273187.311296 15 -43 0 0 0
1752273187.3113642 16 -73 0 0 0
1752273187.311424 17 -76 0 0 0
1752273187.311504 18 -55 0 0 0
1752273187.339485 19 -43 0 0 0
1752273187.3395479 20 -49 0 0 0
1752273187.339608 21 -66 0 0 0
1752273187.339683 22 -71 0 0 0
1752273187.339742 23 -66 0 0 0
1752273187.339801 24 -57 0 0 0
1752273187.33986 25 -51 0 0 0
1752273187.339925 26 -43 0 0 0
1752273187.339983 27 -44 0 0 0
1752273187.340055 28 -55 0 0 0
1752273187.371587 29 -58 0 0 0
1752273187.3716512 30 -58 0 0 0
1752273187.371726 31 -45 0 0 0
1752273187.371794 32 -35 0 0 0
1752273187.371853 33 -27 0 0 0
1752273187.371913 34 -27 0 0 0
1752273187.371973 35 -23 0 0 0
1752273187.372041 36 -10 0 0 0
1752273187.3721 37 -8 0 0 0
1752273187.37216 38 -28 0 0 0
1752273187.375884 39 -56 0 0 0
1752273187.37595 40 -65 0 0 0
1752273187.376021 41 -54 0 0 0
1752273187.3760881 42 -40 0 0 0
1752273187.376149 43 -37 0 0 0
1752273187.3762171 44 -39 0 0 0
1752273187.376277 45 -41 0 0 0
1752273187.3763351 46 -55 0 0 0
1752273187.376394 47 -85 0 0 0
1752273187.3764532 48 -99 0 0 0
1752273187.404483 49 -87 0 0 0
1752273187.404544 50 -59 0 0 0
1752273187.4046028 51 -33 0 0 0
1752273187.4046621 52 -18 0 0 0
1752273187.404722 53 -28 0 0 0
1752273187.4047801 54 -45 0 0 0
1752273187.4048388 55 -52 0 0 0
1752273187.404897 56 -44 0 0 0
1752273187.404955 57 -24 0 0 0
1752273187.405018 58 -14 0 0 0
1752273187.408826 59 -21 0 0 0
1752273187.408886 60 -18 0 0 0
1752273187.4089448 61 -6 0 0 0
1752273187.409003 62 -13 0 0 0
1752273187.409062 63 -38 0 0 0
1752273187.409121 64 -45 0 0 0
1752273187.409178 65 -33 0 0 0
1752273187.4092522 66 -22 0 0 0
1752273187.409311 67 -26 0 0 0
1752273187.409379 68 -26 0 0 0
1752273187.465306 69 -13 0 0 0
1752273187.465367 70 -7 0 0 0
1752273187.465426 71 -18 0 0 0
1752273187.4654841 72 -39 0 0 0
1752273187.4655628 73 -66 0 0 0
1752273187.465622 74 -86 0 0 0
1752273187.4656892 75 -58 0 0 0
1752273187.465757 76 -19 0 0 0
1752273187.465815 77 -13 0 0 0
1752273187.465879 78 -24 0 0 0
1752273187.4696472 79 -24 0 0 0
1752273187.4697092 80 -19 0 0 0
1752273187.469768 81 -23 0 0 0
1752273187.4698272 82 -29 0 0 0
1752273187.469886 83 -27 0 0 0
1752273187.4699452 84 -27 0 0 0
1752273187.470004 85 -39 0 0 0
1752273187.470062 86 -70 0 0 0
1752273187.470121 87 -84 0 0 0
1752273187.4701922 88 -76 0 0 0
1752273187.471244 89 -55 0 0 0
1752273187.471309 90 -34 0 0 0
1752273187.47137 91 -29 0 0 0
1752273187.4714298 92 1 0 0 0
1752273187.471491 93 65 0 0 0
1752273187.47155 94 80 0 0 0
1752273187.471609 95 75 0 0 0
1752273187.471668 96 87 0 0 0
1752273187.4717271 97 76 0 0 0
1752273187.471787 98 67 0 0 0
1752273187.50716 99 107 0 0 0
1752273187.507243 0 146 0 0 0
1752273187.507308 1 132 0 0 0
1752273187.5073678 2 113 0 0 0
1752273187.5074282 3 167 0 0 0
1752273187.507487 4 246 0 0 0
1752273187.5075562 5 292 0 0 0
1752273187.507615 6 309 0 0 0
1752273187.507678 7 329 0 0 0
1752273187.507736 8 369 0 0 0
1752273187.5087302 9 395 0 0 0
1752273187.508794 10 438 0 0 0
1752273187.508854 11 489 0 0 0
1752273187.508914 12 504 0 0 0
1752273187.508974 13 513 0 0 0
1752273187.509033 14 549 0 0 0
1752273187.509092 15 562 0 0 0
1752273187.50915 16 548 0 0 0
1752273187.5092092 17 544 0 0 0
1752273187.509268 18 548 0 0 0
1752273187.5390809 19 571 0 0 0
1752273187.5391622 20 592 0 0 0
1752273187.539222 21 569 0 0 0
1752273187.5392902 22 506 0 0 0
1752273187.53935 23 442 0 0 0
1752273187.539409 24 420 0 0 0
1752273187.539468 25 437 0 0 0
1752273187.539526 26 465 0 0 0
1752273187.5395951 27 470 0 0 0
1752273187.539655 28 434 0 0 0
1752273187.543366 29 392 0 0 0
1752273187.543426 30 369 0 0 0
1752273187.543485 31 360 0 0 0
1752273187.543545 32 358 0 0 0
1752273187.543623 33 338 0 0 0
1752273187.543682 34 281 0 0 0
1752273187.543741 35 244 0 0 0
1752273187.5438 36 230 0 0 0
1752273187.5438578 37 193 0 0 0
1752273187.543917 38 144 0 0 0
1752273187.5720232 39 107 0 0 0
1752273187.5720909 40 97 0 0 0
1752273187.572151 41 105 0 0 0
1752273187.5722098 42 96 0 0 0
1752273187.572269 43 52 0 0 0
1752273187.57233 44 -4 0 0 0
1752273187.5723898 45 -36 0 0 0
1752273187.5724502 46 -39 0 0 0
1752273187.5725088 47 -37 0 0 0
1752273187.572567 48 -57 0 0 0
1752273187.604055 49 -94 0 0 0
1752273187.60412 50 -132 0 0 0
1752273187.6041799 51 -137 0 0 0
1752273187.604239 52 -124 0 0 0
1752273187.6042979 53 -137 0 0 0
1752273187.604365 54 -183 0 0 0
1752273187.604424 55 -216 0 0 0
