1752273393.0186932 48 32 0 0 0
1752273393.0187452 49 109 0 0 0
1752273393.01878 50 132 0 0 0
1752273393.018816 51 86 0 0 0
1752273393.0188491 52 24 0 0 0
1752273393.018883 53 -1 0 0 0
1752273393.0189161 54 25 0 0 0
1752273393.0189528 55 60 0 0 0
1752273393.018989 56 80 0 0 0
1752273393.019022 57 86 0 0 0
1752273393.0474482 58 92 0 0 0
1752273393.047494 59 102 0 0 0
1752273393.0475268 60 98 0 0 0
1752273393.04756 61 113 0 0 0
1752273393.047592 62 113 0 0 0
1752273393.047622 63 101 0 0 0
1752273393.0476532 64 161 0 0 0
1752273393.0476851 65 234 0 0 0
1752273393.047717 66 290 0 0 0
1752273393.047748 67 322 0 0 0
1752273393.051755 68 314 0 0 0
1752273393.051841 69 327 0 0 0
1752273393.051887 70 333 0 0 0
1752273393.051938 71 324 0 0 0
1752273393.051983 72 362 0 0 0
1752273393.052027 73 458 0 0 0
1752273393.0520692 74 506 0 0 0
1752273393.0521212 75 516 0 0 0
1752273393.052164 76 535 0 0 0
1752273393.052207 77 548 0 0 0
1752273393.082124 78 552 0 0 0
1752273393.082206 79 580 0 0 0
1752273393.0822668 80 612 0 0 0
1752273393.082331 81 658 0 0 0
1752273393.082391 82 693 0 0 0
1752273393.08245 83 666 0 0 0
1752273393.08251 84 632 0 0 0
1752273393.082569 85 657 0 0 0
1752273393.082628 86 666 0 0 0
1752273393.082687 87 627 0 0 0
1752273393.0846322 88 573 0 0 0
1752273393.084707 89 548 0 0 0
1752273393.08477 90 565 0 0 0
1752273393.084831 91 583 0 0 0
1752273393.0848918 92 562 0 0 0
1752273393.084956 93 507 0 0 0
1752273393.085016 94 458 0 0 0
1752273393.0850759 95 455 0 0 0
1752273393.085137 96 454 0 0 0
1752273393.085196 97 435 0 0 0
1752273393.118575 98 395 0 0 0
1752273393.118646 99 359 0 0 0
1752273393.118708 0 311 0 0 0
1752273393.1187708 1 281 0 0 0
1752273393.1188421 2 299 0 0 0
1752273393.118902 3 336 0 0 0
1752273393.1189609 4 346 0 0 0
1752273393.11902 5 296 0 0 0
1752273393.119081 6 228 0 0 0
1752273393.119141 7 179 0 0 0
1752273393.1220758 8 164 0 0 0
1752273393.122139 9 155 0 0 0
1752273393.122198 10 148 0 0 0
1752273393.122258 11 123 0 0 0
1752273393.122318 12 72 0 0 0
1752273393.122388 13 11 0 0 0
1752273393.122459 14 -58 0 0 0
1752273393.12252 15 -94 0 0 0
1752273393.122594 16 -73 0 0 0
1752273393.122653 17 -56 0 0 0
1752273393.15228 18 -50 0 0 0
1752273393.152354 19 -60 0 0 0
1752273393.1524138 20 -162 0 0 0
1752273393.1524842 21 -253 0 0 0
1752273393.152545 22 -266 0 0 0
1752273393.1526039 23 -234 0 0 0
1752273393.152664 24 -217 0 0 0
1752273393.1527302 25 -264 0 0 0
1752273393.1527889 26 -321 0 0 0
1752273393.152847 27 -346 0 0 0
1752273393.183538 28 -350 0 0 0
1752273393.1836128 29 -341 0 0 0
1752273393.183677 30 -344 0 0 0
1752273393.183738 31 -333 0 0 0
1752273393.18381 32 -317 0 0 0
1752273393.183871 33 -327 0 0 0
1752273393.1839309 34 -348 0 0 0
1752273393.184017 35 -377 0 0 0
1752273393.184087 36 -412 0 0 0
1752273393.184146 37 -434 0 0 0
1752273393.187063 38 -402 0 0 0
1752273393.187124 39 -394 0 0 0
1752273393.1871831 40 -429 0 0 0
1752273393.187249 41 -437 0 0 0
1752273393.187308 42 -396 0 0 0
1752273393.1873658 43 -374 0 0 0
1752273393.1874251 44 -397 0 0 0
1752273393.1874828 45 -427 0 0 0
1752273393.187544 46 -449 0 0 0
1752273393.1876018 47 -414 0 0 0
1752273393.2173061 48 -391 0 0 0
1752273393.217373 49 -393 0 0 0
1752273393.2174342 50 -395 0 0 0
1752273393.217494 51 -397 0 0 0
1752273393.2175539 52 -390 0 0 0
1752273393.2176142 53 -380 0 0 0
1752273393.217674 54 -406 0 0 0
1752273393.21775 55 -412 0 0 0
1752273393.21781 56 -409 0 0 0
1752273393.217875 57 -406 0 0 0
1752273393.220823 58 -390 0 0 0
1752273393.220886 59 -403 0 0 0
1752273393.2209458 60 -408 0 0 0
1752273393.2210062 61 -393 0 0 0
1752273393.221066 62 -376 0 0 0
1752273393.2211251 63 -359 0 0 0
1752273393.221185 64 -333 0 0 0
1752273393.2212439 65 -327 0 0 0
1752273393.2213042 66 -332 0 0 0
1752273393.22138 67 -310 0 0 0
1752273393.278497 68 -276 0 0 0
1752273393.278644 69 -265 0 0 0
1752273393.278718 70 -264 0 0 0
1752273393.278783 71 -282 0 0 0
1752273393.278854 72 -314 0 0 0
1752273393.2789152 73 -309 0 0 0
1752273393.278977 74 -297 0 0 0
1752273393.2790358 75 -301 0 0 0
1752273393.279098 76 -284 0 0 0
1752273393.279165 77 -270 0 0 0
1752273393.2809 78 -248 0 0 0
1752273393.28097 79 -238 0 0 0
1752273393.28103 80 -231 0 0 0
1752273393.281091 81 -236 0 0 0
1752273393.281151 82 -249 0 0 0
1752273393.2812102 83 -264 0 0 0
1752273393.28127 84 -267 0 0 0
1752273393.281329 85 -228 0 0 0
1752273393.281389 86 -185 0 0 0
1752273393.2814488 87 -148 0 0 0
1752273393.283412 88 -149 0 0 0
1752273393.2834759 89 -185 0 0 0
1752273393.283536 90 -196 0 0 0
1752273393.283606 91 -177 0 0 0
1752273393.283665 92 -137 0 0 0
1752273393.283725 93 -98 0 0 0
1752273393.283784 94 -86 0 0 0
1752273393.283844 95 -88 0 0 0
1752273393.283904 96 -113 0 0 0
1752273393.283966 97 -134 0 0 0
1752273393.318114 98 -139 0 0 0
1752273393.318177 99 -138 0 0 0
1752273393.318238 0 -137 0 0 0
1752273393.3182971 1 -109 0 0 0
1752273393.318357 2 -83 0 0 0
1752273393.3184152 3 -72 0 0 0
1752273393.318474 4 -65 0 0 0
1752273393.318548 5 -66 0 0 0
1752273393.318607 6 -56 0 0 0
1752273393.318666 7 -36 0 0 0
1752273393.322367 8 -51 0 0 0
1752273393.3224351 9 -55 0 0 0
1752273393.322495 10 -25 0 0 0
1752273393.322556 11 -8 0 0 0
1752273393.3226151 12 -20 0 0 0
1752273393.322675 13 -30 0 0 0
1752273393.322734 14 -37 0 0 0
1752273393.322792 15 -21 0 0 0
1752273393.322853 16 18 0 0 0
1752273393.322913 17 39 0 0 0
1752273393.351876 18 4 0 0 0
1752273393.351938 19 -11 0 0 0
1752273393.3519979 20 -9 0 0 0
1752273393.352063 21 -4 0 0 0
1752273393.3521228 22 -6 0 0 0
1752273393.352182 23 2 0 0 0
1752273393.35224 24 25 0 0 0
1752273393.3523 25 25 0 0 0
1752273393.3523588 26 1 0 0 0
1752273393.352418 27 -2 0 0 0
1752273393.357446 28 39 0 0 0
1752273393.357506 29 91 0 0 0
1752273393.357565 30 112 0 0 0
1752273393.357625 31 98 0 0 0
1752273393.357683 32 52 0 0 0
1752273393.357742 33 48 0 0 0
1752273393.357801 34 80 0 0 0
1752273393.3578591 35 107 0 0 0
1752273393.357919 36 130 0 0 0
1752273393.357986 37 146 0 0 0
1752273393.389387 38 96 0 0 0
1752273393.389449 39 44 0 0 0
1752273393.389508 40 51 0 0 0
1752273393.389567 41 71 0 0 0
1752273393.389636 42 67 0 0 0
1752273393.389695 43 56 0 0 0
1752273393.389753 44 72 0 0 0
1752273393.389812 45 90 0 0 0
1752273393.389879 46 71 0 0 0
1752273393.389937 47 56 0 0 0
1752273393.39495 48 73 0 0 0
1752273393.3950121 49 101 0 0 0
1752273393.395073 50 116 0 0 0
1752273393.3951318 51 146 0 0 0
1752273393.395191 52 161 0 0 0
1752273393.395249 53 133 0 0 0
1752273393.395307 54 82 0 0 0
1752273393.395367 55 69 0 0 0
1752273393.395425 56 90 0 0 0
1752273393.3955 57 103 0 0 0
1752273393.423553 58 108 0 0 0
1752273393.423615 59 108 0 0 0
1752273393.423674 60 102 0 0 0
1752273393.423733 61 113 0 0 0
1752273393.4237912 62 112 0 0 0
1752273393.42385 63 121 0 0 0
1752273393.423908 64 138 0 0 0
1752273393.423967 65 144 0 0 0
1752273393.424051 66 128 0 0 0
1752273393.424114 67 104 0 0 0
1752273393.45748 68 104 0 0 0
1752273393.457549 69 120 0 0 0
1752273393.457609 70 128 0 0 0
1752273393.457669 71 116 0 0 0
1752273393.457728 72 130 0 0 0
1752273393.4577868 73 136 0 0 0
1752273393.457846 74 91 0 0 0
1752273393.4579048 75 80 0 0 0
1752273393.457963 76 97 0 0 0
1752273393.4580219 77 100 0 0 0
1752273393.459046 78 89 0 0 0
1752273393.459109 79 107 0 0 0
1752273393.459168 80 132 0 0 0
1752273393.459233 81 147 0 0 0
1752273393.459291 82 140 0 0 0
1752273393.459349 83 123 0 0 0
1752273393.4594078 84 120 0 0 0
